method                 , condition           , sample_id           , label, cosine              , clean_prediction, transformed_prediction, prediction_unchanged, clean_correct, transformed_correct
clip_vit_b_32_zero_shot, translation_down_8  , 6725                ,     7, 0.986610472202301   ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4773                ,     7, 0.9490846395492554  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2207                ,     7, 0.978584885597229   ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 1122                ,     7, 0.9769203066825867  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7695                ,     7, 0.9774891138076782  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2063                ,     7, 0.9839897751808167  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5697                ,     7, 0.9883003830909729  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2581                ,     7, 0.9763705730438232  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5995                ,     7, 0.9701162576675415  ,                7,                      1, False               , True         , False
clip_vit_b_32_zero_shot, translation_down_8  , 1985                ,     7, 0.9759638905525208  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2773                ,     7, 0.9828401803970337  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6322                ,     7, 0.9828750491142273  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3411                ,     7, 0.9854763746261597  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6149                ,     7, 0.9834364652633667  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7505                ,     7, 0.9795185923576355  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6374                ,     7, 0.9818916916847229  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 57                  ,     7, 0.972383439540863   ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4441                ,     7, 0.9770575761795044  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3581                ,     7, 0.9767234325408936  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5586                ,     7, 0.9698197245597839  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3140                ,     7, 0.9778310656547546  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5535                ,     7, 0.964346170425415   ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 1224                ,     7, 0.9810049533843994  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 680                 ,     7, 0.9816404581069946  ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3230                ,     7, 0.988475501537323   ,                7,                      7, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6797                ,     8, 0.9692896008491516  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7508                ,     8, 0.9620285630226135  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6365                ,     8, 0.9794767498970032  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4058                ,     8, 0.9868488311767578  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6110                ,     8, 0.9750714302062988  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2335                ,     8, 0.9864375591278076  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4844                ,     8, 0.9721153974533081  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3479                ,     8, 0.9881331324577332  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4876                ,     8, 0.9917548894882202  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3551                ,     8, 0.9901806712150574  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4072                ,     8, 0.9797839522361755  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5959                ,     8, 0.9582178592681885  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4655                ,     8, 0.983018696308136   ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6302                ,     8, 0.9740971326828003  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4690                ,     8, 0.9843204021453857  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4030                ,     8, 0.9834380745887756  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7596                ,     8, 0.9724451899528503  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7300                ,     8, 0.9851980805397034  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2355                ,     8, 0.9784976840019226  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2657                ,     8, 0.9798927903175354  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 1002                ,     8, 0.9883372187614441  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7907                ,     8, 0.9951267242431641  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 460                 ,     8, 0.9849328994750977  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4632                ,     8, 0.9864604473114014  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6832                ,     8, 0.9717270731925964  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5398                ,     8, 0.9634938836097717  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6643                ,     8, 0.986625611782074   ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6274                ,     8, 0.9852944612503052  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 1166                ,     8, 0.9679547548294067  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5040                ,     8, 0.9843913316726685  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 1658                ,     8, 0.9847640991210938  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6001                ,     8, 0.976617693901062   ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5320                ,     8, 0.9703776836395264  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2038                ,     8, 0.9888461232185364  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2099                ,     8, 0.9729821085929871  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6870                ,     8, 0.9928528070449829  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5479                ,     8, 0.98973149061203    ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 266                 ,     8, 0.9774930477142334  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6162                ,     8, 0.9759688377380371  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3816                ,     8, 0.9708092212677002  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3900                ,     8, 0.9829116463661194  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2059                ,     8, 0.9800960421562195  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6131                ,     8, 0.9865565299987793  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 273                 ,     8, 0.9939717054367065  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 1255                ,     8, 0.9695329666137695  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6862                ,     8, 0.9850382804870605  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7976                ,     8, 0.9634820818901062  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 1616                ,     8, 0.9862915277481079  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 602                 ,     8, 0.9610355496406555  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5134                ,     8, 0.9554756283760071  ,                8,                      8, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 932                 ,     9, 0.9809777140617371  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2674                ,     9, 0.9839403629302979  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5655                ,     9, 0.9491150379180908  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7705                ,     9, 0.9886746406555176  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 952                 ,     9, 0.9877930283546448  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 1836                ,     9, 0.9905815124511719  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6202                ,     9, 0.9411951303482056  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7701                ,     9, 0.9644722938537598  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7147                ,     9, 0.9721686244010925  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 243                 ,     9, 0.9364141225814819  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7330                ,     9, 0.9824702739715576  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2379                ,     9, 0.9767245054244995  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5210                ,     9, 0.9768766164779663  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3103                ,     9, 0.9775077104568481  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7049                ,     9, 0.9606686234474182  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7921                ,     9, 0.9642421007156372  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2667                ,     9, 0.9743087291717529  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 1240                ,     9, 0.957355797290802   ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2166                ,     9, 0.935112476348877   ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4362                ,     9, 0.987129807472229   ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 757                 ,     9, 0.959418773651123   ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5211                ,     9, 0.9789312481880188  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4049                ,     9, 0.9502828121185303  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5301                ,     9, 0.9681390523910522  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 352                 ,     9, 0.9724453687667847  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3428                ,     9, 0.986234724521637   ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3690                ,     9, 0.9749831557273865  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2682                ,     9, 0.9644705653190613  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7767                ,     9, 0.9763476848602295  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6747                ,     9, 0.9761762022972107  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4721                ,     9, 0.9869335293769836  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7654                ,     9, 0.9664902687072754  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3200                ,     9, 0.9874280095100403  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7671                ,     9, 0.9853687286376953  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6451                ,     9, 0.9581625461578369  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 732                 ,     9, 0.9776442646980286  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 7845                ,     9, 0.9613100290298462  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6496                ,     9, 0.9883672595024109  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4956                ,     9, 0.984952449798584   ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 6536                ,     9, 0.9495458602905273  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 852                 ,     9, 0.9845656752586365  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4320                ,     9, 0.9778304100036621  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 5621                ,     9, 0.9777438640594482  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 4095                ,     9, 0.9789839386940002  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 1163                ,     9, 0.9870346784591675  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3249                ,     9, 0.9682744741439819  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 2414                ,     9, 0.9789131283760071  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3993                ,     9, 0.9852500557899475  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 3076                ,     9, 0.9739235639572144  ,                9,                      9, True                , True         , True
clip_vit_b_32_zero_shot, translation_down_8  , 1522                ,     9, 0.9797453284263611  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_up_8    , 2937                ,     0, 0.9793161153793335  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 2210                ,     0, 0.9747406244277954  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 4533                ,     0, 0.9764770865440369  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5067                ,     0, 0.8809580206871033  ,                1,                      0, False               , False        , True
clip_vit_b_32          , translation_up_8    , 3488                ,     0, 0.9755523800849915  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 808                 ,     0, 0.9723318815231323  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 298                 ,     0, 0.9872968792915344  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6817                ,     0, 0.9801831245422363  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 597                 ,     0, 0.968807578086853   ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 339                 ,     0, 0.9746667146682739  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 241                 ,     0, 0.9910199046134949  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6420                ,     0, 0.9646128416061401  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 422                 ,     0, 0.9642751812934875  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7782                ,     0, 0.9911885857582092  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7869                ,     0, 0.9847952127456665  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5999                ,     0, 0.9786050319671631  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7975                ,     0, 0.9816921353340149  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7101                ,     0, 0.9867562651634216  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6762                ,     0, 0.9914164543151855  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3999                ,     0, 0.9683029651641846  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5255                ,     0, 0.9857184886932373  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5276                ,     0, 0.9918896555900574  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7165                ,     0, 0.963106632232666   ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5624                ,     0, 0.9848319292068481  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 480                 ,     0, 0.9846698045730591  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 4819                ,     0, 0.9929652810096741  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7334                ,     0, 0.9832128286361694  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6065                ,     0, 0.9885494709014893  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5785                ,     0, 0.9653863906860352  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 359                 ,     0, 0.9871234893798828  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 4045                ,     0, 0.9794406294822693  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7128                ,     0, 0.9831253290176392  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7260                ,     0, 0.9599505662918091  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3151                ,     0, 0.9921004772186279  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1463                ,     0, 0.9578500986099243  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5068                ,     0, 0.9754859805107117  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3759                ,     0, 0.9900920987129211  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6500                ,     0, 0.9907921552658081  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1548                ,     0, 0.9764072299003601  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 728                 ,     0, 0.9888131618499756  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5711                ,     0, 0.9782109260559082  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1977                ,     0, 0.9847050905227661  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3285                ,     0, 0.9784771203994751  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6429                ,     0, 0.9864607453346252  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 60                  ,     0, 0.9766613245010376  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3397                ,     0, 0.9857508540153503  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7430                ,     0, 0.9845616817474365  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 4982                ,     0, 0.9661725759506226  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 752                 ,     0, 0.9795419573783875  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 4151                ,     0, 0.9697256684303284  ,                0,                      0, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5093                ,     1, 0.9815293550491333  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 4709                ,     1, 0.9760839939117432  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3530                ,     1, 0.9869657158851624  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6068                ,     1, 0.9935802817344666  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 2673                ,     1, 0.9851891398429871  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3161                ,     1, 0.9901410341262817  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3254                ,     1, 0.9863265752792358  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7217                ,     1, 0.9912011027336121  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5546                ,     1, 0.9880488514900208  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6498                ,     1, 0.9928193092346191  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5425                ,     1, 0.9817092418670654  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3537                ,     1, 0.9883340001106262  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 463                 ,     1, 0.9529494643211365  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 4733                ,     1, 0.98603355884552    ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5240                ,     1, 0.9834938049316406  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3223                ,     1, 0.9838812947273254  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1740                ,     1, 0.9837599396705627  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6410                ,     1, 0.9719027280807495  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3834                ,     1, 0.9861697554588318  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1302                ,     1, 0.9886175990104675  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1218                ,     1, 0.9875169992446899  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1428                ,     1, 0.9554243087768555  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 564                 ,     1, 0.9820440411567688  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6072                ,     1, 0.9894669651985168  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 2988                ,     1, 0.9715173244476318  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3556                ,     1, 0.981782078742981   ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1053                ,     1, 0.9846024513244629  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6880                ,     1, 0.9839175939559937  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5830                ,     1, 0.9733262062072754  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5394                ,     1, 0.9834005832672119  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 963                 ,     1, 0.9764389991760254  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5122                ,     1, 0.9723156094551086  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7052                ,     1, 0.9928631782531738  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1081                ,     1, 0.9918741583824158  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3588                ,     1, 0.959522008895874   ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1491                ,     1, 0.9904913902282715  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 4188                ,     1, 0.9861860871315002  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1353                ,     1, 0.9868936538696289  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3388                ,     1, 0.979806661605835   ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7066                ,     1, 0.9909108877182007  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 275                 ,     1, 0.9896148443222046  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 225                 ,     1, 0.9852967262268066  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 61                  ,     1, 0.9876105785369873  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5929                ,     1, 0.9727991223335266  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 3144                ,     1, 0.9779670834541321  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6982                ,     1, 0.9849807620048523  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6938                ,     1, 0.9810992479324341  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6014                ,     1, 0.9783223271369934  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 4361                ,     1, 0.9559645652770996  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6022                ,     1, 0.9782859683036804  ,                1,                      1, True                , True         , True
clip_vit_b_32          , translation_up_8    , 2915                ,     2, 0.9792041182518005  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 2338                ,     2, 0.9776779413223267  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7327                ,     2, 0.9754785895347595  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 4201                ,     2, 0.968154788017273   ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1731                ,     2, 0.9656738042831421  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 7826                ,     2, 0.9856868386268616  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 4041                ,     2, 0.9763615727424622  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 313                 ,     2, 0.9649723172187805  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 2392                ,     2, 0.9821911454200745  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1750                ,     2, 0.9001286029815674  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6053                ,     2, 0.9764857292175293  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5463                ,     2, 0.9587940573692322  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5484                ,     2, 0.9893718361854553  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 6683                ,     2, 0.9838764071464539  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 2611                ,     2, 0.9784276485443115  ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 1059                ,     2, 0.985451877117157   ,                2,                      2, True                , True         , True
clip_vit_b_32          , translation_up_8    , 5177                ,     2, 0.9668004512786865  ,                2,                      2, True                , True         , True
